id,sum,m,cv,percent,percent_m,variable,variablename,base,category,profile,is_reliable,previous_sum,previous_m,previous_cv,previous_percent,previous_percent_m,previous_is_reliable,comparison_sum,comparison_m,comparison_cv,comparison_percent,comparison_percent_m,comparison_is_reliable,change_sum,change_m,change_percent,change_percent_m,change_percentage_point,change_percentage_point_m,change_percentage_point_significant,difference_sum,difference_m,significant,difference_percent,difference_percent_m,percent_significant
RkYxMHQxMnA1,60,44,44.5795339412361,0,0,ff10t12p5,FF10t12p5,MdEFFTWrk,economic__special_variable,economic,False,121,0,,0,0,False,22815,0,,0,0,False,-61,44,False,-0.5041322314049587,0.3636363636363637,False,0,0,-22755,44,True,0,0
RkYxMnA1dDE1,46,38,50.2180520681908,0,0,ff12p5t15,FF12p5t15,MdEFFTWrk,economic__special_variable,economic,False,36,0,,0,0,False,23183,0,,0,0,False,10,38,False,0.2777777777777778,1.0555555555555556,False,0,0,-23137,38,True,0,0
RkYxNXQxN3A1,36,36,60.790273556231,0,0,ff15t17p5,FF15t17p5,MdEFFTWrk,economic__special_variable,economic,False,155,0,,0,0,False,34778,0,,0,0,False,-119,36,True,-0.7677419354838709,0.23225806451612904,True,0,0,-34742,36,True,0,0
RkYxN3A1dDIw,44,53,73.2246476927328,0,0,ff17p5t20,FF17p5t20,MdEFFTWrk,economic__special_variable,economic,False,52,0,,0,0,False,33443,0,,0,0,False,-8,53,False,-0.15384615384615385,1.0192307692307692,False,0,0,-33399,53,True,0,0
RkYyMHQyMnA1,116,89,46.6408133319359,0,0,ff20t22p5,FF20t22p5,MdEFFTWrk,economic__special_variable,economic,False,175,0,,0,0,False,56003,0,,0,0,False,-59,89,False,-0.33714285714285713,0.5085714285714286,False,0,0,-55887,89,True,0,0
RkYyMnA1dDI1,88,80,55.2638850511191,0,0,ff22p5t25,FF22p5t25,MdEFFTWrk,economic__special_variable,economic,False,157,0,,0,0,False,32627,0,,0,0,False,-69,80,False,-0.4394904458598726,0.5095541401273884,False,0,0,-32539,80,True,0,0
RkZUMTAwcGw=,3257,345,6.43925218817921,0,0,fft100pl,FFT100pl,MdEFFTWrk,economic__special_variable,economic,True,1532,0,,0,0,False,216925,0,,0,0,False,1725,345,True,1.1259791122715406,0.22519582245430805,True,0,0,-213668,345,True,0,0
RkZUMjV0MzA=,238,106,27.0746596510945,0,0,fft25t30,FFT25t30,MdEFFTWrk,economic__special_variable,economic,False,310,0,,0,0,False,84078,0,,0,0,False,-72,106,False,-0.23225806451612904,0.3419354838709677,False,0,0,-83840,106,True,0,0
RkZUMnA1dDU=,0,0,,0,0,fft2p5t5,FFT2p5t5,MdEFFTWrk,economic__special_variable,economic,False,11,0,,0,0,False,2238,0,,0,0,False,-11,0,True,-1,0,True,0,0,-2238,0,True,0,0
RkZUMzB0MzU=,227,118,31.6002303067633,0,0,fft30t35,FFT30t35,MdEFFTWrk,economic__special_variable,economic,False,490,0,,0,0,False,89523,0,,0,0,False,-263,118,False,-0.536734693877551,0.24081632653061227,False,0,0,-89296,118,True,0,0
RkZUMzV0NDA=,206,88,25.9686605482929,0,0,fft35t40,FFT35t40,MdEFFTWrk,economic__special_variable,economic,False,376,0,,0,0,False,89490,0,,0,0,False,-170,88,False,-0.4521276595744681,0.23404255319148937,False,0,0,-89284,88,True,0,0
RkZUNDB0NDU=,350,129,22.405557967868,0,0,fft40t45,FFT40t45,MdEFFTWrk,economic__special_variable,economic,False,768,0,,0,0,False,94744,0,,0,0,False,-418,129,True,-0.5442708333333334,0.16796875000000003,True,0,0,-94394,129,True,0,0
RkZUNDV0NTA=,294,114,23.5717387258855,0,0,fft45t50,FFT45t50,MdEFFTWrk,economic__special_variable,economic,False,340,0,,0,0,False,65731,0,,0,0,False,-46,114,False,-0.13529411764705881,0.33529411764705885,False,0,0,-65437,114,True,0,0
RkZUNTB0NTU=,314,121,23.4255512748533,0,0,fft50t55,FFT50t55,MdEFFTWrk,economic__special_variable,economic,False,592,0,,0,0,False,83393,0,,0,0,False,-278,121,False,-0.46959459459459457,0.20439189189189189,False,0,0,-83079,121,True,0,0
RkZUNTV0NjU=,844,198,14.2612253129547,0,0,fft55t65,FFT55t65,MdEFFTWrk,economic__special_variable,economic,True,764,0,,0,0,False,125371,0,,0,0,False,80,198,False,0.10471204188481675,0.25916230366492155,False,0,0,-124527,198,True,0,0
RkZUNXQ3cDU=,70,56,48.6322188449848,0,0,fft5t7p5,FFT5t7p5,MdEFFTWrk,economic__special_variable,economic,False,55,0,,0,0,False,10332,0,,0,0,False,15,56,False,0.2727272727272727,1.0181818181818183,False,0,0,-10262,56,True,0,0
RkZUNjV0NzU=,626,163,15.8287772997854,0,0,fft65t75,FFT65t75,MdEFFTWrk,economic__special_variable,economic,True,651,0,,0,0,False,94257,0,,0,0,False,-25,163,False,-0.03840245775729647,0.2503840245775729,False,0,0,-93631,163,True,0,0
RkZUNzV0MTAw,1237,214,10.5166681819187,0,0,fft75t100,FFT75t100,MdEFFTWrk,economic__special_variable,economic,True,1188,0,,0,0,False,171740,0,,0,0,False,49,214,False,0.041245791245791245,0.18013468013468012,False,0,0,-170503,214,True,0,0
RkZUN3A1dDEw,39,40,62.3489985192113,0,0,fft7p5t10,FFT7p5t10,MdEFFTWrk,economic__special_variable,economic,False,27,0,,0,0,False,10188,0,,0,0,False,12,40,False,0.4444444444444444,1.4814814814814814,False,0,0,-10149,40,True,0,0
RkZUVTJwdDVr,13,22,102.875847556699,0,0,fftu2pt5k,FFTU2pt5k,MdEFFTWrk,economic__special_variable,economic,False,28,0,,0,0,False,1176,0,,0,0,False,-15,22,False,-0.5357142857142857,0.7857142857142858,False,0,0,-1163,22,True,0,0
