id,sum,m,cv,percent,percent_m,variable,variablename,base,category,profile,is_reliable,previous_sum,previous_m,previous_cv,previous_percent,previous_percent_m,previous_is_reliable,comparison_sum,comparison_m,comparison_cv,comparison_percent,comparison_percent_m,comparison_is_reliable,change_sum,change_m,change_percent,change_percent_m,change_percentage_point,change_percentage_point_m,difference_sum,difference_m,significant,difference_percent,difference_percent_m,percent_significant
U25nYXBvcmU=,0,0,,0,0,sngapore,Sngapore,Fb2,place_of_birth,social,False,0,0,,0,0,False,2416,304,7.6,0.001,0,True,0,0,0,,,,-2416,304,True,-0.1,0,True
U25nbGVzZQ==,0,0,,0,0,snglese,Snglese,Pop_5,ancestry,social,False,0,0,,0,0,False,4599,1277,16.9,0.001,0,True,0,0,0,,,,-4599,1277,True,-0.1,0,True
U29tYWxp,0,0,,0,0,somali,Somali,Pop_5,ancestry,social,False,0,0,,0,0,False,859,687,48.6,0,0,False,0,0,0,,,,-859,687,False,0,0
U3BhaW4=,0,0,,0,0,spain,Spain,Fb2,place_of_birth,social,False,0,0,,0,0,False,9663,895,5.6,0.003,0,True,0,0,0,,,,-9663,895,True,-0.3,0,True
U3JpTGFua2E=,0,0,,0,0,srilanka,SriLanka,Fb2,place_of_birth,social,False,0,0,,0,0,False,4314,617,8.7,0.001,0,True,0,0,0,,,,-4314,617,True,-0.1,0,True
U3RoQWZyY2E=,0,0,,0,0,sthafrca,SthAfrca,Fb2,place_of_birth,social,False,0,0,,0,0,False,3423,475,8.4,0.001,0,True,0,0,0,,,,-3423,475,True,-0.1,0,True
U3Rocm5BZnI=,0,0,,0,0,sthrnafr,SthrnAfr,Fb2,place_of_birth,social,False,0,0,,0,0,False,3768,539,8.7,0.001,0,True,0,0,0,,,,-3768,539,True,-0.1,0,True
U3RWR3Jlbg==,0,0,,0,0,stvgren,StVGren,Fb2,place_of_birth,social,False,0,0,,0,0,False,13112,1098,5.1,0.004,0,True,0,0,0,,,,-13112,1098,True,-0.4,0,True
U3ViU0Fm,0,0,,0,0,subsaf,SubSAf,Pop_5,ancestry,social,False,0,0,,0,0,False,198870,6245,1.9,0.024,0.001,True,0,0,0,,,,-198870,6245,True,-2.4,0.1,True
U3VkYW4=,0,0,,0,0,sudan,Sudan,Fb2,place_of_birth,social,False,0,0,,0,0,False,1153,360,19,0,0,True,0,0,0,,,,-1153,360,True,0,0
U3VkYW5lc2U=,0,0,,0,0,sudanese,Sudanese,Pop_5,ancestry,social,False,0,0,,0,0,False,1410,634,27.3,0,0,False,0,0,0,,,,-1410,634,False,0,0
U3Z0VW5pb24=,0,0,,0,0,svtunion,SvtUnion,Pop_5,ancestry,social,False,0,0,,0,0,False,501,223,27.1,0,0,False,0,0,0,,,,-501,223,False,0,0
U3dlZGVu,0,0,,0,0,sweden,Sweden,Fb2,place_of_birth,social,False,0,0,,0,0,False,3191,521,9.9,0.001,0,True,0,0,0,,,,-3191,521,True,-0.1,0,True
U3dlZGlzaA==,0,0,,0,0,swedish,Swedish,Pop_5,ancestry,social,False,0,0,,0,0,False,23149,1325,3.5,0.003,0,True,0,0,0,,,,-23149,1325,True,-0.3,0,True
U3dpc3M=,0,0,,0,0,swiss,Swiss,Pop_5,ancestry,social,False,0,0,,0,0,False,8316,887,6.5,0.001,0,True,0,0,0,,,,-8316,887,True,-0.1,0,True
U3dpdHpybGQ=,0,0,,0,0,switzrld,Switzrld,Fb2,place_of_birth,social,False,0,0,,0,0,False,2955,409,8.4,0.001,0,True,0,0,0,,,,-2955,409,True,-0.1,0,True
U3lyaWE=,0,0,,0,0,syria,Syria,Fb2,place_of_birth,social,False,0,0,,0,0,False,5668,593,6.4,0.002,0,True,0,0,0,,,,-5668,593,True,-0.2,0,True
U3lyaWFu,0,0,,0,0,syrian,Syrian,Pop_5,ancestry,social,False,0,0,,0,0,False,10533,1078,6.2,0.001,0,True,0,0,0,,,,-10533,1078,True,-0.1,0,True
VGFpd2Fu,0,0,,0,0,taiwan,Taiwan,Fb2,place_of_birth,social,False,0,0,,0,0,False,21739,1083,3,0.007,0,True,0,0,0,,,,-21739,1083,True,-0.7000000000000001,0,True
VEFuZFRvYg==,0,0,,0,0,tandtob,TAndTob,Pop_5,ancestry,social,False,0,0,,0,0,False,72059,3108,2.6,0.009,0,True,0,0,0,,,,-72059,3108,True,-0.8999999999999999,0,True
VGhhaWxhbmQ=,0,0,,0,0,thailand,Thailand,Fb2,place_of_birth,social,False,0,0,,0,0,False,6643,801,7.3,0.002,0,True,0,0,0,,,,-6643,801,True,-0.2,0,True
VHJBbmRUb2I=,0,0,,0,0,trandtob,TrAndTob,Fb2,place_of_birth,social,False,0,0,,0,0,False,79436,2626,2,0.025,0.001,True,0,0,0,,,,-79436,2626,True,-2.5,0.1,True
VHVya2V5,0,0,,0,0,turkey,Turkey,Fb2,place_of_birth,social,False,0,0,,0,0,False,9483,875,5.6,0.003,0,True,0,0,0,,,,-9483,875,True,-0.3,0,True
VHVya2lzaA==,0,0,,0,0,turkish,Turkish,Pop_5,ancestry,social,False,0,0,,0,0,False,13695,1239,5.5,0.002,0,True,0,0,0,,,,-13695,1239,True,-0.2,0,True
VWdhbmRhbg==,0,0,,0,0,ugandan,Ugandan,Pop_5,ancestry,social,False,0,0,,0,0,False,508,342,40.9,0,0,False,0,0,0,,,,-508,342,False,0,0
VUtub0VuZ1Nj,0,0,,0,0,uknoengsc,UKnoEngSc,Fb2,place_of_birth,social,False,0,0,,0,0,False,19031,1279,4.1,0.006,0,True,0,0,0,,,,-19031,1279,True,-0.6,0,True
VWtyYWluZQ==,0,0,,0,0,ukraine,Ukraine,Fb2,place_of_birth,social,False,0,0,,0,0,False,62010,1892,1.9,0.02,0.001,True,0,0,0,,,,-62010,1892,True,-2,0.1,True
VWtybmlhbg==,0,0,,0,0,ukrnian,Ukrnian,Pop_5,ancestry,social,False,0,0,,0,0,False,64635,2254,2.1,0.008,0,True,0,0,0,,,,-64635,2254,True,-0.8,0,True
VW5jbHNOUg==,0,0,,0,0,unclsnr,UnclsNR,Pop_5,ancestry,social,False,0,0,,0,0,False,1062483,17821,1,0.126,0.002,True,0,0,0,,,,-1062483,17821,True,-12.6,0.2,True
VW50ZEtnZG0=,0,0,,0,0,untdkgdm,UntdKgdm,Fb2,place_of_birth,social,False,0,0,,0,0,False,32158,1629,3.1,0.01,0.001,True,0,0,0,,,,-32158,1629,True,-1,0.1,True
VXJ1Z3VheQ==,0,0,,0,0,uruguay,Uruguay,Fb2,place_of_birth,social,False,0,0,,0,0,False,2475,474,11.6,0.001,0,True,0,0,0,,,,-2475,474,True,-0.1,0,True
VVNWcmdJcw==,0,0,,0,0,usvrgis,USVrgIs,Pop_5,ancestry,social,False,0,0,,0,0,False,2703,529,11.9,0,0,True,0,0,0,,,,-2703,529,True,0,0
VXpia3N0YW4=,0,0,,0,0,uzbkstan,Uzbkstan,Fb2,place_of_birth,social,False,0,0,,0,0,False,26701,1864,4.2,0.009,0.001,True,0,0,0,,,,-26701,1864,True,-0.8999999999999999,0.1,True
VmlldG5hbQ==,0,0,,0,0,vietnam,Vietnam,Fb2,place_of_birth,social,False,0,0,,0,0,False,13269,1156,5.3,0.004,0,True,0,0,0,,,,-13269,1156,True,-0.4,0,True
Vm56dWVsYQ==,0,0,,0,0,vnzuela,Vnzuela,Fb2,place_of_birth,social,False,0,0,,0,0,False,9581,985,6.2,0.003,0,True,0,0,0,,,,-9581,985,True,-0.3,0,True
V0Fmcg==,0,0,,0,0,wafr,WAfr,Fb2,place_of_birth,social,False,0,0,,0,0,False,87463,3761,2.6,0.028,0.001,True,0,0,0,,,,-87463,3761,True,-2.8000000000000003,0.1,True
V0FzaWE=,0,0,,0,0,wasia,WAsia,Fb2,place_of_birth,social,False,0,0,,0,0,False,75186,2630,2.1,0.024,0.001,True,0,0,0,,,,-75186,2630,True,-2.4,0.1,True
V2Vsc2g=,0,0,,0,0,welsh,Welsh,Pop_5,ancestry,social,False,0,0,,0,0,False,11121,828,4.5,0.001,0,True,0,0,0,,,,-11121,828,True,-0.1,0,True
V0V1cg==,0,0,,0,0,weur,WEur,Fb2,place_of_birth,social,False,0,0,,0,0,False,50826,1858,2.2,0.016,0.001,True,0,0,0,,,,-50826,1858,True,-1.6,0.1,True
V0luZGllcw==,0,0,,0,0,windies,WIndies,Fb2,place_of_birth,social,False,0,0,,0,0,False,9525,878,5.6,0.003,0,True,0,0,0,,,,-9525,878,True,-0.3,0,True
V0luZE5Ic3A=,0,0,,0,0,windnhsp,WIndNHsp,Pop_5,ancestry,social,False,0,0,,0,0,False,584810,7486,0.8,0.069,0.001,True,0,0,0,,,,-584810,7486,True,-6.9,0.1,True
V0luZFN1Yg==,0,0,,0,0,windsub,WIndSub,Pop_5,ancestry,social,False,0,0,,0,0,False,92871,4195,2.7,0.011,0,True,0,0,0,,,,-92871,4195,True,-1.0999999999999999,0,True
WWVtZW4=,0,0,,0,0,yemen,Yemen,Fb2,place_of_birth,social,False,0,0,,0,0,False,13105,1666,7.7,0.004,0.001,True,0,0,0,,,,-13105,1666,True,-0.4,0.1,True
WXVnb1Nsdg==,0,0,,0,0,yugoslv,YugoSlv,Pop_5,ancestry,social,False,0,0,,0,0,False,7985,1021,7.8,0.001,0,True,0,0,0,,,,-7985,1021,True,-0.1,0,True
Wm1id2Vhbg==,0,0,,0,0,zmbwean,Zmbwean,Pop_5,ancestry,social,False,0,0,,0,0,False,250,184,44.7,0,0,False,0,0,0,,,,-250,184,False,0,0
