id,sum,m,cv,percent,percent_m,variable,variablename,base,category,profile,is_reliable,previous_sum,previous_m,previous_cv,previous_percent,previous_percent_m,previous_is_reliable,comparison_sum,comparison_m,comparison_cv,comparison_percent,comparison_percent_m,comparison_is_reliable,change_sum,change_m,change_percent,change_percent_m,change_percentage_point,change_percentage_point_m,change_percentage_point_significant,difference_sum,difference_m,significant,difference_percent,difference_percent_m
RkZUMTAwcGw=,553,166,18.2480748830639,0,0,fft100pl,FFT100pl,MdEFFTWrk,economic__special_variable,economic,True,286,0,,0,0,False,216925,0,,0,0,False,267,166,False,0.9335664335664335,0.5804195804195804,False,0,0,-216372,166,True,0,0
RkZUMjV0MzA=,389,156,24.3786187012135,0,0,fft25t30,FFT25t30,MdEFFTWrk,economic__special_variable,economic,False,304,0,,0,0,False,84078,0,,0,0,False,85,156,False,0.27960526315789475,0.513157894736842,False,0,0,-83689,156,True,0,0
RkZUMnA1dDU=,0,0,,0,0,fft2p5t5,FFT2p5t5,MdEFFTWrk,economic__special_variable,economic,False,0,0,,0,0,False,2238,0,,0,0,False,0,0,0,,,,-2238,0,True,0,0
RkZUMzB0MzU=,365,160,26.6477911479369,0,0,fft30t35,FFT30t35,MdEFFTWrk,economic__special_variable,economic,False,277,0,,0,0,False,89523,0,,0,0,False,88,160,False,0.3176895306859206,0.5776173285198556,False,0,0,-89158,160,True,0,0
RkZUMzV0NDA=,533,217,24.749510997565,0,0,fft35t40,FFT35t40,MdEFFTWrk,economic__special_variable,economic,False,230,0,,0,0,False,89490,0,,0,0,False,303,217,False,1.317391304347826,0.9434782608695653,False,0,0,-88957,217,True,0,0
RkZUNDB0NDU=,311,140,27.3653964561812,0,0,fft40t45,FFT40t45,MdEFFTWrk,economic__special_variable,economic,False,388,0,,0,0,False,94744,0,,0,0,False,-77,140,False,-0.19845360824742267,0.36082474226804123,False,0,0,-94433,140,True,0,0
RkZUNDV0NTA=,190,143,45.7526795712686,0,0,fft45t50,FFT45t50,MdEFFTWrk,economic__special_variable,economic,False,187,0,,0,0,False,65731,0,,0,0,False,3,143,False,0.016042780748663103,0.7647058823529412,False,0,0,-65541,143,True,0,0
RkZUNTB0NTU=,309,140,27.5425187633409,0,0,fft50t55,FFT50t55,MdEFFTWrk,economic__special_variable,economic,False,224,0,,0,0,False,83393,0,,0,0,False,85,140,False,0.3794642857142857,0.625,False,0,0,-83084,140,True,0,0
RkZUNTV0NjU=,420,150,21.7108119843682,0,0,fft55t65,FFT55t65,MdEFFTWrk,economic__special_variable,economic,False,638,0,,0,0,False,125371,0,,0,0,False,-218,150,False,-0.34169278996865204,0.23510971786833854,False,0,0,-124951,150,True,0,0
RkZUNXQ3cDU=,13,23,107.552022445639,0,0,fft5t7p5,FFT5t7p5,MdEFFTWrk,economic__special_variable,economic,False,43,0,,0,0,False,10332,0,,0,0,False,-30,23,False,-0.6976744186046512,0.5348837209302325,False,0,0,-10319,23,True,0,0
