id,sum,m,cv,percent,percent_m,variable,variablename,base,category,profile,is_reliable,previous_sum,previous_m,previous_cv,previous_percent,previous_percent_m,previous_is_reliable,comparison_sum,comparison_m,comparison_cv,comparison_percent,comparison_percent_m,comparison_is_reliable,change_sum,change_m,change_significant,change_percent,change_percent_m,change_percent_significant,change_percentage_point,change_percentage_point_m,change_percentage_point_significant,difference_sum,difference_m,significant,difference_percent,difference_percent_m,percent_significant
TnRocmxkcw==,541,197.929280299808,22.2406193978064,0.00567847846166765,0.0020659128938112,nthrlds,Nthrlds,Fb2,place_of_birth,social,False,350,211.419015228054,36.7206279162924,0.00386407295369737,0.0023307832567178,False,2819,400,8.6,0.001,0,True,191,289.61008269740904,False,0.5457142857142857,1.0916002898816217,False,0.0018144055079702803,0.0031145700625626327,False,-2278,446.29138463564357,True,0.467847846166765,0.20659128938112,False
TnR2,305971,5016.71894767885,0.996720987231223,0.762557851476537,0.00652857711103254,ntv,Ntv,Pop_4,place_of_birth,social,True,307065,4709.21851266216,0.932293428494944,0.772212763710162,0.0065086605650245,True,5316424,13304,0.2,0.63,0.002,True,-1094,6880.712753777764,False,-0.0035627635842574047,0.0223706405947189,False,-0.009654912233625024,0.009218729925830511,False,-5010453,14218.434688811563,True,13.255785147653697,0.6828053829217955,True
TnR2Tm90TllT,95830,2910.83132455318,1.84650143478695,0.238832826990128,0.00644009785255695,ntvnotnys,NtvNotNYS,Pop_4,place_of_birth,social,True,97266,2543.96874980806,1.58995492997898,0.244606342875393,0.00557741393174411,True,929741,7807,0.5,0.11,0.001,True,-1436,3865.8396241954997,False,-0.014763637859066888,0.039491991207586265,False,-0.005773515885265007,0.008519530885942133,False,-833911,8331.997839654066,True,12.883282699012799,0.6517273996887705,True
TnR2TllT,191975,4627.22670721892,1.46524483572619,0.478450714404986,0.00939318404582201,ntvnys,NtvNYS,Pop_4,place_of_birth,social,True,191240,4072.56516215517,1.29456363879413,0.480933903023566,0.00818072050497919,True,4073915,14094,0.2,0.482,0.002,True,735,6164.171801629154,False,0.0038433382137628112,0.03228678183138983,False,-0.00248318861857999,0.012456166926437367,False,-3881940,14834.15191374283,True,-0.35492855950139557,0.960374440094514,False
TnR2UFJVU0Fi,18166,1402.90021027869,4.69463214548804,0.045274310081422,0.00343859207893122,ntvprusab,NtvPRUSAb,Pop_4,place_of_birth,social,True,18559,1123.50389407425,3.68005329286407,0.0466725178112025,0.0027614021537778,True,312768,4988,1,0.037,0.001,True,-393,1797.3285731885521,False,-0.021175709898162618,0.09604793556601993,False,-0.0013982077297804985,0.00441013121575506,False,-294602,5181.531916335168,True,0.8274310081422,0.358104949495096,False
TnR2VVM=,287805,4967.41079436763,1.04921825908439,0.717283541395115,0.00725706232532362,ntvus,NtvUS,Pop_4,place_of_birth,social,True,288506,4635.16310392633,0.976661951797989,0.72554024589896,0.00703289184910698,True,5003656,13022,0.2,0.593,0.002,True,-701,6794.108256423356,False,-0.002429758826506208,0.023522664078781258,False,-0.00825670450384508,0.010105766737604173,False,-4715851,13937.275702231052,True,12.428354139511498,0.7527612742007354,True
TnplYWxuZA==,113,86.6083136886985,46.5924166493792,0.000281624850776213,0.000215814103677042,nzealnd,Nzealnd,Pop_5,ancestry,social,False,158,94.0212741883453,36.1745504937653,0.000397341333809472,0.000236391633698826,False,808,274,20.6,0,0,False,-45,127.83192089615179,False,-0.2848101265822785,0.6939731147290892,False,-0.00011571648303325898,0.00032008863120817796,False,-695,287.36214086062205,False,0.0281624850776213,0.021581410367704203,False
T0FyYWI=,1106,491.80788932265,27.0317686519317,0.00275643438016364,0.001225104642807,oarab,OArab,Pop_5,ancestry,social,False,642,296.919180923025,28.1149505177613,0.00161451352092203,0.000746411282803503,False,27140,2397,5.4,0.003,0,True,464,574.4875977773585,False,0.7227414330218068,1.1052854245514045,False,0.00114192085924161,0.001434577006968827,False,-26034,2446.9335912525294,True,0,0.1225104642807
T0F1c05aU2JS,260,130.541181241783,30.521669684775,0.00272902846586615,0.00136613591256112,oausnzsbr,OAusNZSbR,Fb2,place_of_birth,social,False,156,82.4621125123532,32.1339383182734,0.00172227251650511,0.000908704118869271,False,1302,307,14.3,0,0,True,104,154.40531078949337,False,0.6666666666666666,1.2150757087570896,False,0.00100675594936104,0.001640753030543958,False,-1042,333.601558749356,True,0.272902846586615,0.136613591256112,False
T0NBbQ==,54,69,77.6764606551841,0.000566798219833739,0.000723911357332639,ocam,OCAm,Fb2,place_of_birth,social,False,0,0,,0,0,False,617,238,23.4,0,0,False,54,69,False,0,,0.000566798219833739,0.000723911357332639,False,-563,247.8003228407905,False,0.056679821983373894,0.0723911357332639,False
T0Nhcmli,184,95.5719624157629,31.5752485845655,0.00193131245276682,0.00100037228459332,ocarib,OCarib,Fb2,place_of_birth,social,False,336,171.13152836342,30.9617036407982,0.00370951003554947,0.00188553894662531,False,23682,1482,3.8,0.008,0,True,-152,196.0102038160259,False,-0.4523809523809524,0.3983704004773008,False,-0.00177819758278265,0.002134479287091665,False,-23498,1485.078449106309,True,-0.606868754723318,0.10003722845933201,True
T2NlYW5pYQ==,1538,397.805228723807,15.7234646789462,0.0161432530019313,0.00412867046588764,oceania,Oceania,Fb2,place_of_birth,social,True,1304,361.470607380462,16.8511480868062,0.0143964318046325,0.00396362918062063,True,10987,921,5.1,0.004,0,True,234,537.5034883607738,False,0.1794478527607362,0.4471662237052632,False,0.001746821197298798,0.005723309890033933,False,-9449,1003.2397520034782,True,1.21432530019313,0.412867046588764,False
T2NuaWFORUM=,74,83.773504164503,68.8191112827594,0.000776723486438828,0.0008787970457248,ocnianec,OcniaNEC,Fb2,place_of_birth,social,False,60,71.805292284065,72.7510560122239,0.00066241250634812,0.000792457692436434,False,763,305,24.3,0,0,False,14,110.33585092797358,False,0.23333333333333334,2.0317513578799242,False,0.00011431098009070798,0.001183331501260874,False,-689,316.2957476792883,False,0.0776723486438828,0.08787970457248,False
T0VBZnI=,441,276.70381276737,38.1426314561918,0.0046288521286422,0.00289885031283738,oeafr,OEAfr,Fb2,place_of_birth,social,False,453,263.258428165178,35.3279290599217,0.0050012144229283,0.00290195217073191,False,4593,884,11.7,0.001,0,True,-12,381.9293128315761,False,-0.026490066225165563,0.8325745266097045,False,-0.00037236229428610004,0.004101787358878202,False,-4152,926.2942297132158,True,0.36288521286422004,0.289885031283738,False
T0VBc2lh,0,0,,0,0,oeasia,OEAsia,Fb2,place_of_birth,social,False,52,60,70.1426233341127,0.000574090838835037,0.00066215388917671,False,177,75,25.8,0,0,False,-52,60,False,-1,0,True,-0.000574090838835037,0.00066215388917671,False,-177,75,False,0,0
T0VFdXI=,713,294.35013164597,25.0962482806047,0.00748383575447141,0.00307603045900209,oeeur,OEEur,Fb2,place_of_birth,social,False,1005,329.297737617494,19.9185070161348,0.011095409481331,0.00361787497627119,True,23852,1350,3.4,0.008,0,True,-292,441.67748414425637,False,-0.29054726368159206,0.37392401507482415,False,-0.0036115737268595897,0.00474878750089303,False,-23139,1381.7170477344484,True,-0.051616424552858975,0.307603045900209,False
T01BZnI=,22,36,99.4749930920144,0.000230917793265597,0.000377760247952287,omafr,OMAfr,Fb2,place_of_birth,social,False,499,411.646693172677,50.1485272274247,0.00550906401112853,0.00454119345742202,False,1859,524,17.1,0.001,0,True,-477,413.2178602141975,False,-0.9559118236472945,0.08079352114506003,True,-0.005278146217862933,0.004556878407711307,False,-1837,525.235185416971,True,-0.0769082206734403,0.0377760247952287,False
T05BZnI=,478,478.884119594709,60.9027126190319,0.00501721387186162,0.00502275847668705,onafr,ONAfr,Fb2,place_of_birth,social,False,147,86.1684396980704,35.6340341575462,0.00162291064055289,0.000949877635014866,False,4018,769,11.6,0.001,0,True,331,486.5747630118105,False,2.251700680272109,3.774368050915114,False,0.0033943032313087295,0.005111787381790546,False,-3540,905.919974390674,True,0.401721387186162,0.5022758476687049,False
T05BbQ==,30,49,99.290780141844,0.000314887899907633,0.000514173138782129,onam,ONAm,Fb2,place_of_birth,social,False,39,51.9230199429887,80.9337073384595,0.000430568129126278,0.000573072869783672,False,395,161,24.8,0,0,False,-9,71.39327699440615,False,-0.23076923076923078,1.6209238103037313,False,-0.00011568022921864499,0.0007699263151283764,False,-365,168.2914139223983,False,0.0314887899907633,0.0514173138782129,False
T05FdXI=,203,166.595318061463,49.8885465918406,0.00213074145604165,0.00174669139715284,oneur,ONEur,Fb2,place_of_birth,social,False,281,267.945890059915,57.9662062455873,0.00310229857139703,0.00295648723045088,False,791,249,19.1,0,0,True,-78,315.513866573246,False,-0.2775800711743772,0.9088548014411741,False,-0.0009715571153553798,0.0034339114113073528,False,-588,299.59138839425947,False,0.213074145604165,0.174669139715284,False
T1NBbQ==,74,75.690157880665,62.1787216632425,0.000776723486438828,0.000793897428821921,osam,OSAm,Fb2,place_of_birth,social,False,79,57.227615711298,44.0364862539325,0.000872176466691691,0.000631178796500333,False,6210,678,6.6,0.002,0,True,-5,94.88940931421165,False,-0.06329113924050633,1.1740505939593981,False,-9.545298025286303e-05,0.0010142286727566254,False,-6136,682.2118439311942,True,-0.12232765135611721,0.0793897428821921,False
T1NDQXNpYQ==,88,142,98.0933959657364,0.00092367117306239,0.00149004253490224,oscasia,OSCAsia,Fb2,place_of_birth,social,False,56,71.4702735408225,77.5838835658082,0.000618251672591579,0.000788794927924955,False,4781,662,8.4,0.002,0,True,32,158.97169559390122,False,0.5714285714285714,3.232963227235151,False,0.000305419500470811,0.0016859490484999917,False,-4693,677.0583431285668,True,-0.107632882693761,0.149004253490224,False
T1NFQXNpYQ==,0,0,,0,0,oseasia,OSEAsia,Fb2,place_of_birth,social,False,0,0,,0,0,False,177,116,39.8,0,0,False,0,0,0,,,,-177,116,False,0,0
T1NFdXI=,0,0,,0,0,oseur,OSEur,Fb2,place_of_birth,social,False,192,125.769630674499,39.8206784050467,0.00211972002031398,0.00138684023662662,False,827,290,21.3,0,0,False,-192,125.769630674499,False,-1,0,True,-0.00211972002031398,0.00138684023662662,False,-827,290,False,0,0
T1N0aHJuQWZy,6,10,101.317122593718,6.29775799815266e-05,0.000104934455636073,osthrnafr,OSthrnAfr,Fb2,place_of_birth,social,False,26,30,70.1426233341127,0.000287045419417519,0.000331076944588355,False,345,286,50.4,0,0,False,-20,31.622776601683793,False,-0.7692307692307693,0.4677925532793461,False,-0.0002240678394359924,0.0003473084842292219,False,-339,286.174771774173,False,0.00629775799815266,0.0104934455636073,False
T1N1YlNBZnI=,652,358.068429214305,33.3850885947662,0.00162495046642558,0.00089210862409423,osubsafr,OSubSAfr,Pop_5,ancestry,social,False,639,328.326057448994,31.2347900594103,0.00160696906521679,0.000825423719125457,False,24367,2994,7.5,0.003,0,True,13,485.8096334985545,False,0.02034428794992175,0.7673687235998706,False,1.7981401208789962e-05,0.001215393809955523,False,-23715,3015.3356363761563,True,-0.13750495335744198,0.089210862409423,False
T3Rocg==,182501,5038.76820264636,1.67839133717246,0.454839087535483,0.0108281670375638,othr,Othr,Pop_5,ancestry,social,True,177799,4292.39432019007,1.46758882184696,0.447132226645509,0.00914895727723742,True,4498476,16772,0.2,0.533,0.002,True,4702,6619.201915639075,False,0.02644559305732878,0.037645720367390396,False,0.007706860889974021,0.014175775839582776,False,-4315975,17512.5431905249,True,-7.816091246451705,1.1011321509854448,True
T1dBZnI=,617,245.60130292814,24.1980071163183,0.00647619447476698,0.00256573662865289,owafr,OWAfr,Fb2,place_of_birth,social,False,925,396.430321746458,26.0530894107587,0.0102121928062002,0.00436427259141175,False,30802,2386,4.7,0.01,0.001,True,-308,466.3442934142115,False,-0.33297297297297296,0.39015359015658946,False,-0.00373599833143322,0.005062596142273145,False,-30185,2398.607095795391,True,-0.3523805525233019,0.2753725557787322,False
T1dBc2lh,218,130.483715459056,36.3859667770158,0.00228818540599547,0.00136673809774697,owasia,OWAsia,Fb2,place_of_birth,social,False,182,112.303161130932,37.5106587163672,0.00200931793592263,0.00123815688752785,False,13747,1001,4.4,0.004,0,True,36,172.1569051766439,False,0.1978021978021978,1.0297004710925763,False,0.0002788674700728404,0.0018441815273897684,False,-13529,1009.468672124103,True,-0.171181459400453,0.136673809774697,False
T1dFdXI=,8,17,129.179331306991,8.39701066420354e-05,0.000178407011296008,oweur,OWEur,Fb2,place_of_birth,social,False,54,60,67.5447483958122,0.000596171255713308,0.000662133608708151,False,209,117,34,0,0,False,-46,62.36184731067546,False,-0.8518518518518519,0.3552527383713947,False,-0.0005122011490712726,0.0006857477506054633,False,-201,118.2285921425101,False,0.00839701066420354,0.0178407011296008,False
T1dJbmQ=,35,40,69.4745983499783,8.72289360811279e-05,9.96827503293637e-05,owind,OWInd,Pop_5,ancestry,social,False,64,63.0079360080935,59.8479635335234,0.00016094838837852,0.000158440108312861,False,1235,364,17.9,0,0,True,-29,74.63243262818119,False,-0.453125,0.8249225955833182,False,-7.37194522973921e-05,0.00018718952597679547,False,-1200,366.1912068851463,True,0.00872289360811279,0.009968275032936371,False
UGFraXN0YW4=,367,214.184499906039,35.4777502473914,0.00385212864220338,0.00224321011769619,pakistan,Pakistan,Fb2,place_of_birth,social,False,815,363.787025607016,27.1346169360223,0.00899776987789529,0.00400579514186951,False,39287,2264,3.5,0.013,0.001,True,-448,422.15636913352347,False,-0.5496932515337424,0.33085770877844656,False,-0.00514564123569191,0.004591120380774166,False,-38920,2274.1088364456086,True,-0.914787135779662,0.2456011325734178,True
UGFsc3RuaWFu,178,126.400158227749,43.1679786304256,0.00044362144635545,0.000314960383853264,palstnian,Palstnian,Pop_5,ancestry,social,False,82,79.6492310069595,59.047543188494,0.000206215122609979,0.000200285938768032,False,4192,819,11.9,0,0,True,96,149.40214188558335,False,1.170731707317073,2.611875451985956,False,0.000237406323745471,0.0003732485775795901,False,-4014,828.6965669049197,True,0.044362144635545,0.0314960383853264,False
UGFuYW1h,156,95.4463199919201,37.1936403990024,0.00163741707951969,0.000999832297757642,panama,Panama,Fb2,place_of_birth,social,False,323,148.559752288431,27.9597151116398,0.00356598732584071,0.00163609644926069,False,15874,1204,4.6,0.005,0,True,-167,176.57859439920796,False,-0.5170278637770898,0.3696819254847505,False,-0.00192857024632102,0.001917413939378444,False,-15718,1207.7772973524548,True,-0.336258292048031,0.09998322977576421,True
UGVubkdlcm0=,19,31,99.1841305391138,4.73528510154694e-05,7.7257077314781e-05,penngerm,PennGerm,Pop_5,ancestry,social,False,75,83,67.274569402229,0.000188611392631079,0.000208715951753291,False,466,178,23.2,0,0,False,-56,88.60022573334675,False,-0.7466666666666667,0.499443372140735,False,-0.0001412585416156096,0.00022255562116357372,False,-447,180.6792738528689,False,0.00473528510154694,0.0077257077314780995,False
UGVydQ==,914,489.05112207212,32.5268615905316,0.00959358468385255,0.00511982341581453,peru,Peru,Fb2,place_of_birth,social,False,549,187.59797440271,20.7725540665493,0.0060610744330853,0.00206188219944152,False,28775,1491,3.1,0.009,0,True,365,523.7976708615641,False,0.6648451730418944,1.0569620259626753,False,0.00353251025076725,0.005519415731170879,False,-27861,1569.1564612874013,True,0.05935846838525505,0.5119823415814531,False
UGhpbGlwbnM=,1852,504.098204718089,16.5465808661002,0.0194390796876312,0.00523762787834152,philipns,Philipns,Fb2,place_of_birth,social,True,2712,482.809486236549,10.8223159085041,0.029941045286935,0.00524218693164135,True,55868,2198,2.4,0.018,0.001,True,-860,698.0114612239549,False,-0.31710914454277284,0.22210412415171057,False,-0.0105019655993038,0.007410348818932321,False,-54016,2255.0651875278463,True,0.14390796876312018,0.5332236471873719,False
UG9sYW5k,750,285.660637820474,23.1538510898054,0.00787219749769082,0.00298291898420537,poland,Poland,Fb2,place_of_birth,social,False,1213,316.734904928396,15.8733730547436,0.0133917728366712,0.00347006421662299,True,46848,1826,2.4,0.015,0.001,True,-463,426.52432521486986,False,-0.3816982687551525,0.2855270954882225,False,-0.005519575338980381,0.004575931744882142,False,-46098,1848.2094037202603,True,-0.712780250230918,0.3146077822675847,False
UG9saXNo,15725,1486.32903490445,5.74590452314216,0.0391907148535925,0.00366355044836213,polish,Polish,Pop_5,ancestry,social,True,18049,1159.51196630307,3.90531606312187,0.0453899603413112,0.00285738127106346,True,200541,4442,1.3,0.024,0.001,True,-2324,1885.1106068345182,False,-0.12876059615491162,0.09956992277650029,False,-0.006199245487718705,0.004646098321809236,False,-184816,4684.072800459018,True,1.51907148535925,0.37975784241664273,True
UG9wMXBs,396086,5529.97631098,0.848726722741908,1,0,pop1pl,Pop1pl,Pop1pl,residence_1_year_ago,social,True,391787,4994.46433564201,0.77494876866899,1,0,True,8337697,2631,0,1,0,True,4299,7451.530849429529,False,0.010972798995372485,0.019113379806565918,False,0,0,-7941611,6123.952890086596,True,0,0
UG9wM3BsRW4=,79897,2991.26227536136,2.27592590457277,1,0,pop3plen,Pop3plEn,Pop3plEn,school_enrollment,social,True,81012,2594.55198444741,1.9469155790552,1,0,True,2018104,6985,0.2,1,0,True,-1115,3959.715898899821,False,-0.013763393077568756,0.04859045485399003,False,0,0,-1938207,7598.544268476694,True,0,0
UG9wNXBsMQ==,373055,5096.63859813505,0.830510392831822,1,0,pop5pl1,Pop5pl1,Pop5pl1,language_spoken_at_home,social,True,372705,4754.75593485091,0.775527331194108,1,0,True,7870932,250,0,1,0,True,350,6970.181418012014,False,0.0009390805060302383,0.018709778723806896,False,0,0,-7497877,5102.766406568109,True,0,0
UG9wNXBsMg==,373055,5096.63859813505,0.830510392831822,1,0,pop5pl2,Pop5pl2,Pop5pl2,language_spoken_at_home,social,True,372705,4754.75593485091,0.775527331194108,1,0,True,7870932,250,0,1,0,True,350,6970.181418012014,False,0.0009390805060302383,0.018709778723806896,False,0,0,-7497877,5102.766406568109,True,0,0
UG9wXzQ=,401243,5610.70441210371,0.850049112520185,1,0,pop_4,Pop_4,Pop_4,place_of_birth,social,True,397643,5094.78017190143,0.778872205366999,1,0,True,8443713,0,0,1,0,True,3600,7578.706288015125,False,0.009053346846291775,0.019137241889280933,False,0,0,-8042470,5610.70441210371,True,0,0
UG9wXzU=,401243,5610.70441210371,0.850049112520185,1,0,pop_5,Pop_5,Pop_5,ancestry,social,True,397643,5094.78017190143,0.778872205366999,1,0,True,8443713,0,0,1,0,True,3600,7578.706288015125,False,0.009053346846291775,0.019137241889280933,False,0,0,-8042470,5610.70441210371,True,0,0
UG9wSW5GbXM=,259550,7278.67879494624,1.70476931255141,0,0,popinfms,PopInFms,AvgFmSz,social_special_variable,social,True,246071,5844.71504865721,1.44389963330133,0,0,True,6401058,29149,0.3,0,0,True,13479,9334.873271769686,False,0.054776873341433975,0.038763587664199295,False,0,0,-6141508,30044.023798419545,True,0,0
UG9ydGdlc2U=,1084,415,23.2730290828744,0.00270160476319836,0.00103359581549538,portgese,Portgese,Pop_5,ancestry,social,False,1059,300.812233793774,17.2676657048012,0.00266319286395083,0.000755718248513507,True,13837,1168,5.1,0.002,0,True,25,512.5553628633693,False,0.023607176581680833,0.48796508990033627,False,3.841189924752965e-05,0.0012804024292955253,False,-12753,1239.5358002090943,True,0.07016047631983596,0.103359581549538,False
UG9ydHVnYWw=,198,253,77.6764606551841,0.00207826013939038,0.00265434164355301,portugal,Portugal,Fb2,place_of_birth,social,False,97,62.8092349897688,39.3627894524293,0.00107090021859613,0.000692567030256769,False,2240,483,13.1,0.001,0,True,101,260.679880313,False,1.041237113402062,2.9240288552833538,False,0.00100735992079425,0.002743205907710607,False,-2042,545.2504011919661,True,0.10782601393903801,0.265434164355301,False
Um9tYW5pYQ==,555,212.014150471142,23.2223391079867,0.00582542614829121,0.00221395702899556,romania,Romania,Fb2,place_of_birth,social,False,708,233.668568703623,20.0632432386811,0.00781646757490781,0.00256741232026144,False,13330,906,4.1,0.004,0,True,-153,315.5170359901345,False,-0.21610169491525424,0.3957377245717488,False,-0.0019910414266165995,0.003390163970734908,False,-12775,930.4762221572349,True,0.18254261482912093,0.221395702899556,False
Um9tYW5pYW4=,1810,460.830771542005,15.4773639034075,0.00451098212305261,0.00114677443210471,romanian,Romanian,Pop_5,ancestry,social,True,2451,402.833712591188,9.99117567771949,0.00616382031118365,0.00100997077498777,True,27656,1605,3.5,0.003,0,True,-641,612.0784263474734,False,-0.26152590779273766,0.22378935060982272,False,-0.0016528381881310396,0.001528114054793842,False,-25846,1669.8472984078512,True,0.151098212305261,0.114677443210471,False
UnNocF9DaA==,91410,3163.21940434109,2.10363169137154,0.235249004676156,0.007403525964178,rshp_ch,Rshp_Ch,HHPop,relationship_to_head_of_household__householder_,social,True,88992,2588.67243968796,1.76831744152403,0.23057012941588,0.00607788394090405,True,2467404,7851,0.2,0.298,0.001,True,2418,4087.441987355908,False,0.027170981661272922,0.0464350326547568,False,0.004678875260275994,0.009578771836793959,False,-2375994,8464.287211573104,True,-6.275099532384395,0.7470756099770476,True
UnNocF9OUg==,26177,1712.7188911202,3.97740955480465,0.0673680472093616,0.00429986069083304,rshp_nr,Rshp_NR,HHPop,relationship_to_head_of_household__householder_,social,True,31728,2163.46504478348,4.14515985570258,0.082204344953558,0.00551338702503912,True,599461,7231,0.7,0.073,0.001,True,-5551,2759.345393385901,False,-0.17495587493696418,0.07796758991818935,False,-0.014836297744196397,0.006991869453046224,False,-573284,7431.067689100942,True,-0.5631952790638399,0.4414612322794742,False
UnNocF9OUlVQ,9232,891.539679431039,5.87055253453719,0.0237590943132072,0.00226881507410283,rshp_nrup,Rshp_NRUP,HHPop,relationship_to_head_of_household__householder_,social,True,10433,722.153030873651,4.20779069263592,0.0270309484020572,0.00184125327190582,True,172873,3205,1.1,0.021,0.001,True,-1201,1147.3220994995258,False,-0.11511549889772836,0.10513765520661303,False,-0.003271854088849998,0.0029219403573276645,False,-163641,3326.690247077416,True,0.27590943132072,0.24794196579998776,False
UnNocF9PdGhS,20664,2101.33433798622,6.18179874367422,0.0531800178604977,0.00535349082015875,rshp_othr,Rshp_OthR,HHPop,relationship_to_head_of_household__householder_,social,True,23796,1808.66387148082,4.62048964189742,0.0616532587151685,0.00462431295146034,True,888058,9462,0.6,0.107,0.001,True,-3132,2772.52069424197,False,-0.13161875945537066,0.11024696929074608,False,-0.008473240854670806,0.00707418788516165,False,-867394,9692.52547069132,True,-5.381998213950229,0.5446087032129031,True
UnNocF9TcA==,59960,1858.90021249125,1.88464063427416,0.154310582216194,0.00423745378213472,rshp_sp,Rshp_Sp,HHPop,relationship_to_head_of_household__householder_,social,True,53451,1358.64859327201,1.54520251542148,0.138486650343943,0.00308053264354254,True,1157618,8140,0.4,0.14,0.001,True,6509,2302.4847447920315,False,0.12177508372153935,0.04497253906760752,False,0.015823931872251007,0.005238863991712233,False,-1097658,8349.557473303601,True,1.4310582216193986,0.43538505435680547,True
UnNocF9TU1VQ,1567,341.461564454918,13.2466763957582,0.00403276654991289,0.000876853268516299,rshp_ssup,Rshp_SSUP,HHPop,relationship_to_head_of_household__householder_,social,True,2439,344.383507154451,8.58350455439661,0.00631922583653958,0.000888874117687997,True,16654,972,3.5,0.002,0,True,-872,484.9701021712575,False,-0.35752357523575234,0.1668224148310378,False,-0.0022864592866266905,0.0012485867417217484,False,-15087,1030.2329833586186,True,0.20327665499128894,0.0876853268516299,False
UnNocEhIbGRy,190356,2160.36617266611,0.689913901416296,0.48989234803779,0.00897806778360757,rshphhldr,RshpHHldr,HHPop,relationship_to_head_of_household__householder_,social,True,187998,1470.92113996638,0.475631115640589,0.487085616571451,0.00710067170964388,True,3154103,5930,0.1,0.382,0.001,True,2358,2613.578198562272,False,0.012542686624325792,0.013957626020972813,False,0.0028067314663390297,0.011446625697348067,False,-2963747,6311.2662754791145,True,10.789234803779003,0.9033587389683688,True
UnVzc2lh,1703,441.199501359646,15.7490536585588,0.0178751364514233,0.00457921273664616,russia,Russia,Fb2,place_of_birth,social,True,2015,438.060498104999,13.2157903295195,0.0222460200048577,0.00478280544377975,True,59475,2127,2.2,0.019,0.001,True,-312,621.7346700964971,False,-0.15483870967741936,0.28583564504488146,False,-0.004370883553434398,0.006621511700549326,False,-57772,2172.2766858759037,True,-0.11248635485766978,0.4687130176073886,False
UnVzc2lhbg==,18726,1547.83784680437,5.02475094136097,0.04666997305872,0.00380200539368288,russian,Russian,Pop_5,ancestry,social,True,26743,1432.14559315734,3.25545086117435,0.0672537929751058,0.00349698753664424,True,198079,4184,1.3,0.023,0,True,-8017,2108.7538974474896,True,-0.29977938152039785,0.06896387340838038,True,-0.020583819916385797,0.0051656719645210595,True,-179353,4461.127435974004,True,2.366997305872,0.380200539368288,True
U0FmcmljYW4=,252,156.745015869724,37.8117952114932,0.000628048339784121,0.000390549870183565,safrican,SAfrican,Pop_5,ancestry,social,False,371,207.773915590962,34.0448333332178,0.000932997688881736,0.000522376942402515,False,1883,402,13,0,0,True,-119,260.2671704230102,False,-0.32075471698113206,0.5685128931177404,False,-0.00030494934909761507,0.0006522322217233674,False,-1631,431.4776935138131,True,0.06280483397841209,0.039054987018356496,False
U0Ft,10652,1907.01363393134,10.8832031996008,0.11180619699387,0.0195453287504239,sam,SAm,Fb2,place_of_birth,social,True,8570,985.613007219365,6.99132839316741,0.0946145863233898,0.0104450911469335,True,416341,6113,0.9,0.133,0.002,True,2082,2146.6564699550827,False,0.24294049008168028,0.26448057467184083,False,0.017191610670480195,0.022161223003929535,False,-405689,6403.5513584260425,True,-2.1193803006130008,1.964738852779542,False
U2F1ZGlBcg==,144,147.610975201711,62.3146636278751,0.00151146191955664,0.00154826388892177,saudiar,SaudiAr,Fb2,place_of_birth,social,False,16,25,94.9848024316109,0.000176643335026165,0.000275946453476821,False,1321,250,11.5,0,0,True,128,149.71305888265104,False,8,16.818655936191828,False,0.001334818584530475,0.001572662555962212,False,-1177,290.3256791949347,True,0.151146191955664,0.154826388892177,False
U2NhbmRudm4=,493,242.991769407937,29.9625479395965,0.0012286818710856,0.000605353763795232,scandnvn,Scandnvn,Pop_5,ancestry,social,False,280,120.020831525198,26.0574970745111,0.000704149199156027,0.000301695751308982,False,4377,510,7.1,0.001,0,True,213,271.01660465735307,False,0.7607142857142857,1.150100670145635,False,0.000524532671929573,0.0006763678774889776,False,-3884,564.9291991037461,True,0.022868187108560006,0.0605353763795232,False
U0NBc2lh,5977,944.364865928419,9.60485168758273,0.0627361659249307,0.00961168995929993,scasia,SCAsia,Fb2,place_of_birth,social,True,5050,784.171537356464,9.43960441008112,0.0557530526176334,0.00846877173411636,True,264531,4715,1.1,0.085,0.001,True,927,1227.497454172513,False,0.18356435643564356,0.26219699152358483,False,0.006983113307297298,0.01281033483396415,False,-258554,4808.643259797924,True,-2.2263834075069298,0.9663569934227574,False
U2NvdA==,84,66.3701740241805,48.0316789869594,0.000881686119741372,0.000695806313911028,scot,Scot,Fb2,place_of_birth,social,False,304,176.547444048335,35.3038401952358,0.00335622336549714,0.00194611493555353,False,1248,288,14,0,0,True,-220,188.61071019430466,False,-0.7236842105263158,0.27095293303109513,False,-0.002474537245755768,0.002066763113872263,False,-1164,295.5486423585803,True,0.0881686119741372,0.0695806313911028,False
U2NvdHRpc2g=,4551,688.880976657071,9.20177170262952,0.0113422539458632,0.00170952583434162,scottish,Scottish,Pop_5,ancestry,social,True,5527,623.191784284742,6.85435119317263,0.0138994022276263,0.00155706331705298,True,39035,1806,2.8,0.005,0,True,-976,928.9375651786294,False,-0.17658766057535732,0.15541806984986994,False,-0.0025571482817630994,0.0023123418327733124,False,-34484,1932.9234335586084,True,0.6342253945863201,0.170952583434162,True
